order_id,order_date,customer,manufactory,product_name,segment,category,subcategory,region,zip,city,state,sales,quantity,profit
US-2021-855380,2021-11-15,Toby Gnade,Fellowes,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Consumer,Office Supplies,Binders,West,90049,Los Angeles,California,1016.792,1,381.297
US-2021-515164,2021-11-15,Anna Häberlin,Polycom,Polycom SoundPoint IP 450 VoIP phone,Corporate,Technology,Phones,West,92024,San Diego,California,361.376,2,27.1032
US-2021-362115,2021-11-16,Ionia McGrath,Other,Round Ring Binders,Consumer,Office Supplies,Binders,West,95661,Roseville,California,8.32,5,2.808
US-2021-876219,2021-11-16,Ruben Dartt,Staple envelope,Staple envelope,Consumer,Office Supplies,Envelopes,West,88220,Carlsbad,New Mexico,28.4,5,13.348
US-2021-463651,2021-11-17,Heather Jas,Acme,Acme Tagit Stainless Steel Antibacterial Scissors,Home Office,Office Supplies,Supplies,West,94122,San Francisco,California,49.5,5,13.365
US-2021-885245,2021-11-17,Barry Gonzalez,TOPS,"TOPS Voice Message Log Book, Flash Format",Consumer,Office Supplies,Paper,Central,75056,The Colony,Texas,15.232,4,5.5216
US-2021-589266,2021-11-17,Barry Gonzalez,Apple,Apple EarPods with Remote and Mic,Consumer,Technology,Phones,Central,75056,The Colony,Texas,67.176,3,6.7176
US-2021-446954,2021-11-17,Maribeth Schnelling,Avery,Avery Non-Stick Binders,Consumer,Office Supplies,Binders,West,88220,Carlsbad,New Mexico,10.776,3,3.3675
US-2021-345468,2021-11-18,Patrick Gardner,WD My Passport,WD My Passport Ultra 2TB Portable External Hard Drive,Consumer,Technology,Accessories,West,92105,San Diego,California,595.0,5,95.2
US-2021-835576,2021-11-18,Bobby Elias,Other,Recycled Premium Regency Composition Covers,Consumer,Office Supplies,Binders,West,94521,Concord,California,61.12,5,22.156
US-2021-685139,2021-11-18,Ashley Jarboe,Novimex,Novimex Swivel Fabric Task Chair,Consumer,Furniture,Chairs,Central,48180,Taylor,Michigan,301.96,2,33.2156
US-2021-213013,2021-11-18,Steve Nguyen,Global,"Global Value Steno Chair, Gray",Home Office,Furniture,Chairs,Central,77506,Pasadena,Texas,255.108,6,-18.222
US-2021-580059,2021-11-18,Steve Nguyen,Other,4009 Highlighters by Sanford,Home Office,Office Supplies,Art,Central,77506,Pasadena,Texas,6.368,2,1.0348
US-2021-382514,2021-11-18,Steve Nguyen,Avery,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Home Office,Office Supplies,Labels,Central,77506,Pasadena,Texas,48.848,2,15.8756
US-2021-649696,2021-11-18,Steve Nguyen,Xerox,Xerox 1881,Home Office,Office Supplies,Paper,Central,77506,Pasadena,Texas,19.648,2,6.6312
US-2021-594382,2021-11-18,Arthur Wiediger,Tennsco,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",Home Office,Office Supplies,Storage,Central,73120,Oklahoma City,Oklahoma,1117.92,4,55.896
US-2021-962939,2021-11-18,Karen Carlisle,Logitech,Logitech Z-906 Speaker sys - home theater - 5.1-CH,Corporate,Technology,Accessories,South,35810,Huntsville,Alabama,1319.96,4,527.984
US-2021-929452,2021-11-18,Sean Braxton,Holmes,Holmes 99% HEPA Air Purifier,Corporate,Office Supplies,Appliances,East,44240,Kent,Ohio,103.968,6,16.8948
US-2021-944451,2021-11-18,Tracy Collins,Fellowes,Fellowes Command Center 5-outlet power strip,Home Office,Office Supplies,Appliances,West,90008,Los Angeles,California,67.84,1,18.3168
US-2021-596675,2021-11-18,Tracy Collins,Grandstream,Grandstream GXP2100 Mainstream Business Phone,Home Office,Technology,Phones,West,90008,Los Angeles,California,61.192,1,6.1192
US-2021-411575,2021-11-19,Eric Hoffmann,GE,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Consumer,Furniture,Furnishings,Central,77041,Houston,Texas,2.328,2,-0.7566
US-2021-764858,2021-11-19,Eric Hoffmann,Avery,Avery Hidden Tab Dividers for Binding Systems,Consumer,Office Supplies,Binders,Central,77041,Houston,Texas,1.192,2,-2.0264
US-2021-933120,2021-11-19,Eric Hoffmann,GBC,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Consumer,Office Supplies,Binders,Central,77041,Houston,Texas,10.78,5,-17.248
US-2021-926523,2021-11-19,Eric Hoffmann,Other,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Consumer,Office Supplies,Envelopes,Central,77041,Houston,Texas,40.968,3,13.8267
US-2021-990289,2021-11-19,Eric Hoffmann,Other,Staples,Consumer,Office Supplies,Fasteners,Central,77041,Houston,Texas,58.368,12,21.888
US-2021-710869,2021-11-19,Eric Hoffmann,Xerox,Xerox 1905,Consumer,Office Supplies,Paper,Central,77041,Houston,Texas,10.368,2,3.6288
US-2021-810442,2021-11-19,Eric Hoffmann,Tennsco,"Tennsco Lockers, Gray",Consumer,Office Supplies,Storage,Central,77041,Houston,Texas,100.704,6,-16.3644
US-2021-171576,2021-11-19,Eric Hoffmann,Other,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Consumer,Technology,Phones,Central,77041,Houston,Texas,71.96,5,25.186
US-2021-303239,2021-11-19,Tim Taslimi,Acco,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,Corporate,Office Supplies,Appliances,Central,46203,Indianapolis,Indiana,54.96,3,15.9384
US-2021-808885,2021-11-19,Nora Pelletier,Newell,Newell 340,Home Office,Office Supplies,Art,East,14304,Niagara Falls,New York,17.28,6,5.0112
US-2021-568701,2021-11-19,Nora Pelletier,GBC,GBC Plastic Binding Combs,Home Office,Office Supplies,Binders,East,14304,Niagara Falls,New York,17.712,3,6.4206
US-2021-993268,2021-11-19,Janet Molinari,Tenex,Tenex Chairmats For Use With Carpeted Floors,Corporate,Furniture,Furnishings,West,98115,Seattle,Washington,31.96,2,1.598
US-2021-116963,2021-11-19,Natalie DeCherney,Other,Disposable Triple-Filter Dust Bags,Consumer,Office Supplies,Appliances,East,11561,Long Beach,New York,8.74,2,2.2724
US-2021-757724,2021-11-19,Natalie DeCherney,Other,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Consumer,Office Supplies,Paper,East,11561,Long Beach,New York,44.75,5,20.585
US-2021-753730,2021-11-19,Liz Thompson,Other,Deluxe Chalkboard Eraser Cleaner,Consumer,Office Supplies,Art,South,28540,Jacksonville,North Carolina,18.48,2,6.006
US-2021-617510,2021-11-19,Doug Jacobs,Avery,Avery Hanging File Binders,Consumer,Office Supplies,Binders,East,10024,New York City,New York,14.352,3,4.6644
US-2021-649827,2021-11-19,Doug Jacobs,Fellowes,Fellowes Neat Ideas Storage Cubes,Consumer,Office Supplies,Storage,East,10024,New York City,New York,64.96,2,2.5984
US-2021-541419,2021-11-19,Doug Jacobs,Advantus,Advantus Rolling Storage Box,Consumer,Office Supplies,Storage,East,10024,New York City,New York,68.6,4,18.522
US-2021-510739,2021-11-20,Barbara Fisher,Pressboard,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Corporate,Office Supplies,Binders,Central,47201,Columbus,Indiana,4.91,1,2.3077
US-2021-865937,2021-11-20,Barbara Fisher,Xerox,Xerox 189,Corporate,Office Supplies,Paper,Central,47201,Columbus,Indiana,314.55,3,150.984
US-2021-332102,2021-11-20,Barbara Fisher,Ampad,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",Corporate,Office Supplies,Paper,Central,47201,Columbus,Indiana,9.08,2,4.086
US-2021-387667,2021-11-20,Erica Hackney,Other,Wireless Extenders zBoost YX545 SOHO Signal Booster,Consumer,Technology,Phones,Central,77041,Houston,Texas,151.192,1,13.2293
US-2021-964877,2021-11-20,Allen Goldenen,Avery,Avery Recycled Flexi-View Covers for Binding Systems,Consumer,Office Supplies,Binders,East,45231,Cincinnati,Ohio,14.427,3,-10.5798
US-2021-171547,2021-11-20,Allen Goldenen,Acco,Acco 3-Hole Punch,Consumer,Office Supplies,Binders,East,45231,Cincinnati,Ohio,2.628,2,-1.9272
US-2021-295452,2021-11-20,Allen Goldenen,Southworth,Southworth 25% Cotton Granite Paper & Envelopes,Consumer,Office Supplies,Paper,East,45231,Cincinnati,Ohio,15.696,3,5.1012
US-2021-850730,2021-11-20,Nick Zandusky,Bush,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Home Office,Furniture,Bookcases,East,43229,Columbus,Ohio,86.97,3,-48.7032
US-2021-709153,2021-11-20,Nick Zandusky,Advantus,Advantus SlideClip Paper Clips,Home Office,Office Supplies,Fasteners,East,43229,Columbus,Ohio,19.096,7,6.6836
US-2021-196343,2021-11-20,Nick Zandusky,Avery,Avery 512,Home Office,Office Supplies,Labels,East,43229,Columbus,Ohio,18.496,8,6.2424
US-2021-506706,2021-11-20,Nick Zandusky,Logitech,Logitech Wireless Gaming Headset G930,Home Office,Technology,Accessories,East,43229,Columbus,Ohio,255.984,2,54.3966
US-2021-974706,2021-11-20,Frank Atkinson,O'Sullivan,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Corporate,Furniture,Bookcases,South,32839,Orlando,Florida,289.568,2,10.8588
US-2021-451739,2021-11-20,Frank Atkinson,Akro,Akro-Mils 12-Gallon Tote,Corporate,Office Supplies,Storage,South,32839,Orlando,Florida,39.72,5,4.4685
US-2021-876518,2021-11-20,Frank Atkinson,Grandstream,Grandstream GXP2100 Mainstream Business Phone,Corporate,Technology,Phones,South,32839,Orlando,Florida,244.768,4,24.4768
US-2021-882165,2021-11-20,Nora Paige,Avery,Avery 519,Consumer,Office Supplies,Labels,Central,73034,Edmond,Oklahoma,14.62,2,6.8714
US-2021-916258,2021-11-20,Nora Paige,Avaya,Avaya 5420 Digital phone,Consumer,Technology,Phones,Central,73034,Edmond,Oklahoma,944.93,7,236.2325
US-2021-137905,2021-11-20,Shirley Jackson,Wilson Jones,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",Consumer,Office Supplies,Binders,East,19711,Newark,Delaware,128.4,3,62.916
US-2021-248339,2021-11-20,David Wiener,Global,"Global Wood Trimmed Manager's Task Chair, Khaki",Corporate,Furniture,Chairs,Central,77095,Houston,Texas,318.43,5,-77.333
US-2021-223508,2021-11-20,David Wiener,Eldon,Eldon Wave Desk Accessories,Corporate,Furniture,Furnishings,Central,77095,Houston,Texas,7.068,3,-2.8272
US-2021-440794,2021-11-20,David Wiener,Samsung,Samsung HM1900 Bluetooth Headset,Corporate,Technology,Phones,Central,77095,Houston,Texas,122.92,7,46.095
US-2021-217992,2021-11-20,Brendan Murry,Sony,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Corporate,Technology,Accessories,West,90640,Montebello,California,27.88,2,3.9032
US-2021-672816,2021-11-20,Matt Connell,Other,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Corporate,Office Supplies,Appliances,West,90004,Los Angeles,California,39.0,12,11.31
US-2021-413479,2021-11-21,Julie Kriz,Hon,"Hon Metal Bookcases, Putty",Home Office,Furniture,Bookcases,East,10009,New York City,New York,113.568,2,12.7764
US-2021-639094,2021-11-21,Justin Hirsh,Novimex,Novimex Fabric Task Chair,Consumer,Furniture,Chairs,West,97030,Gresham,Oregon,195.136,4,-12.196
US-2021-375089,2021-11-21,Denise Monton,Xerox,Xerox 1987,Corporate,Office Supplies,Paper,Central,50315,Des Moines,Iowa,40.46,7,19.8254
US-2021-439357,2021-11-21,Denise Monton,Logitech,Logitech Mobile Speakerphone P710e - speaker phone,Corporate,Technology,Phones,Central,50315,Des Moines,Iowa,404.94,3,109.3338
US-2021-314281,2021-11-21,Mike Vittorini,Xerox,Xerox 1975,Consumer,Office Supplies,Paper,East,10035,New York City,New York,12.96,2,6.3504
US-2021-827629,2021-11-21,Chloris Kastensmidt,Global,"Global Value Steno Chair, Gray",Consumer,Furniture,Chairs,East,43229,Columbus,Ohio,127.554,3,-9.111
US-2021-439474,2021-11-21,Chloris Kastensmidt,Other,"Computer Room Manger, 14""",Consumer,Furniture,Furnishings,East,43229,Columbus,Ohio,77.952,3,15.5904
US-2021-160354,2021-11-21,Chloris Kastensmidt,Texas Instruments,Texas Instrument TI-15 Fraction Calculator,Consumer,Technology,Machines,East,43229,Columbus,Ohio,30.345,7,-24.276
US-2021-587146,2021-11-21,Roger Demir,Xerox,Xerox 1910,Consumer,Office Supplies,Paper,Central,60610,Chicago,Illinois,38.432,1,13.4512
US-2021-370881,2021-11-21,Roger Demir,Tenex,"Tenex Personal Project File with Scoop Front Design, Black",Consumer,Office Supplies,Storage,Central,60610,Chicago,Illinois,21.568,2,1.6176
US-2021-155350,2021-11-21,Roger Demir,Other,Lenovo 17-Key USB Numeric Keypad,Consumer,Technology,Accessories,Central,60610,Chicago,Illinois,81.576,3,2.0394
US-2021-106236,2021-11-21,Tiffany House,Xerox,Xerox 222,Corporate,Office Supplies,Paper,West,90049,Los Angeles,California,32.4,5,15.552
US-2021-844862,2021-11-22,Rob Dowd,Ibico,Ibico Standard Transparent Covers,Consumer,Office Supplies,Binders,Central,48205,Detroit,Michigan,49.44,3,24.2256
US-2021-256775,2021-11-22,Jeremy Ellison,Newell,Newell 348,Consumer,Office Supplies,Art,Central,77095,Houston,Texas,23.616,9,2.6568
US-2021-152533,2021-11-22,Jeremy Ellison,ACCOHIDE,Accohide Poly Flexible Ring Binders,Consumer,Office Supplies,Binders,Central,77095,Houston,Texas,4.488,6,-6.732
US-2021-328552,2021-11-22,Jeremy Ellison,Wilson Jones,Wilson Jones Impact Binders,Consumer,Office Supplies,Binders,Central,77095,Houston,Texas,6.216,6,-9.6348
US-2021-646704,2021-11-22,Jeremy Ellison,Avery,Avery 494,Consumer,Office Supplies,Labels,Central,77095,Houston,Texas,2.088,1,0.6786
US-2021-458245,2021-11-22,Jeremy Ellison,KeyTronic,KeyTronic KT800P2 - Keyboard - Black,Consumer,Technology,Accessories,Central,77095,Houston,Texas,24.032,2,-0.6008
US-2021-925360,2021-11-22,Todd Boyes,Luxo,Luxo Economy Swing Arm Lamp,Corporate,Furniture,Furnishings,East,10009,New York City,New York,39.88,2,11.1664
US-2021-911877,2021-11-22,Todd Boyes,BIC,BIC Liqua Brite Liner,Corporate,Office Supplies,Art,East,10009,New York City,New York,20.82,3,7.4952
US-2021-149125,2021-11-22,Todd Boyes,Acco,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",Corporate,Office Supplies,Binders,East,10009,New York City,New York,12.192,4,4.1148
US-2021-247602,2021-11-22,Cathy Armstrong,GBC,GBC Premium Transparent Covers with Diagonal Lined Pattern,Home Office,Office Supplies,Binders,East,10009,New York City,New York,134.272,8,46.9952
US-2021-166615,2021-11-23,Luke Schmidt,Nu-Dell,Nu-Dell Float Frame 11 x 14 1/2,Corporate,Furniture,Furnishings,East,19140,Philadelphia,Pennsylvania,14.368,2,3.9512
US-2021-159794,2021-11-23,Luke Schmidt,DAX,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Corporate,Furniture,Furnishings,East,19140,Philadelphia,Pennsylvania,70.448,7,12.3284
US-2021-864341,2021-11-23,Luke Schmidt,Advantus,Advantus Map Pennant Flags and Round Head Tacks,Corporate,Office Supplies,Fasteners,East,19140,Philadelphia,Pennsylvania,15.8,5,2.37
US-2021-337088,2021-11-24,Carol Darley,Other,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Consumer,Office Supplies,Paper,West,97504,Medford,Oregon,24.784,1,7.745
US-2021-926416,2021-11-24,Alyssa Tate,DAX,"DAX Value U-Channel Document Frames, Easel Back",Home Office,Furniture,Furnishings,West,90045,Los Angeles,California,9.94,2,3.0814
US-2021-960331,2021-11-24,Alyssa Tate,Other,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",Home Office,Technology,Phones,West,90045,Los Angeles,California,33.52,2,3.352
US-2021-770356,2021-11-24,Matthew Grinstein,Stockwell,Stockwell Gold Paper Clips,Home Office,Office Supplies,Fasteners,East,19143,Philadelphia,Pennsylvania,4.416,3,1.6008
US-2021-788509,2021-11-24,Steve Carroll,Howard Miller,Howard Miller Distant Time Traveler Alarm Clock,Home Office,Furniture,Furnishings,West,98105,Seattle,Washington,82.26,3,33.7266
US-2021-776145,2021-11-24,Sample Company A,O'Sullivan,O'Sullivan Cherrywood Estates Traditional Bookcase,Home Office,Furniture,Bookcases,South,33012,Hialeah,Florida,339.92,5,8.498
US-2021-603041,2021-11-24,Sample Company A,Fellowes,Fellowes Advanced Computer Series Surge Protectors,Home Office,Office Supplies,Appliances,South,33012,Hialeah,Florida,42.384,2,4.2384
US-2021-286104,2021-11-24,Sample Company A,TOPS,Tops Wirebound Message Log Books,Home Office,Office Supplies,Paper,South,33012,Hialeah,Florida,10.528,4,3.4216
US-2021-443713,2021-11-24,Laura Armstrong,Howard Miller,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Corporate,Furniture,Furnishings,East,21215,Baltimore,Maryland,207.76,4,85.1816
US-2021-836056,2021-11-24,Nat Carroll,Acco,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",Consumer,Office Supplies,Binders,East,10035,New York City,New York,17.216,4,6.0256
US-2021-934223,2021-11-24,Nat Carroll,Xerox,Xerox 217,Consumer,Office Supplies,Paper,East,10035,New York City,New York,6.48,1,3.1104
US-2021-207167,2021-11-24,Nat Carroll,Xerox,Xerox 196,Consumer,Office Supplies,Paper,East,10035,New York City,New York,11.56,2,5.6644
US-2021-109741,2021-11-24,Nat Carroll,SanDisk,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Consumer,Technology,Accessories,East,10035,New York City,New York,88.4,4,11.492
US-2021-643122,2021-11-24,Cathy Armstrong,Other,Brown Kraft Recycled Envelopes,Home Office,Office Supplies,Envelopes,East,44105,Cleveland,Ohio,40.752,3,15.282
US-2021-512241,2021-11-24,Cathy Armstrong,Other,V7 USB Numeric Keypad,Home Office,Technology,Accessories,East,44105,Cleveland,Ohio,139.96,5,-22.7435
US-2021-908406,2021-11-24,Neola Schneider,Dixon,"Dixon My First Ticonderoga Pencil, #2",Consumer,Office Supplies,Art,Central,75217,Dallas,Texas,14.04,3,1.5795
US-2021-797570,2021-11-24,Neola Schneider,Other,Colored Push Pins,Consumer,Office Supplies,Fasteners,Central,75217,Dallas,Texas,4.344,3,0.8688
US-2021-527792,2021-11-24,Neola Schneider,Xerox,Xerox 1925,Consumer,Office Supplies,Paper,Central,75217,Dallas,Texas,74.352,3,23.235
US-2021-530162,2021-11-24,Neola Schneider,Sterilite,Sterilite Officeware Hinged File Box,Consumer,Office Supplies,Storage,Central,75217,Dallas,Texas,41.92,5,3.668
US-2021-175670,2021-11-24,Neola Schneider,Logitech,Logitech G19 Programmable Gaming Keyboard,Consumer,Technology,Accessories,Central,75217,Dallas,Texas,297.576,3,-7.4394
US-2021-628851,2021-11-24,Neola Schneider,Logitech,Logitech G105 Gaming Keyboard,Consumer,Technology,Accessories,Central,75217,Dallas,Texas,94.992,2,-2.3748
US-2021-131836,2021-11-24,George Ashbrook,AT&T,AT&T 1080 Phone,Consumer,Technology,Phones,Central,75081,Dallas,Texas,657.552,6,49.3164
US-2021-625613,2021-11-24,Amy Cox,Ibico,Ibico Hi-Tech Manual Binding System,Consumer,Office Supplies,Binders,West,98105,Seattle,Washington,1219.96,5,381.2375
US-2021-490162,2021-11-24,Sung Pak,Global,Global Leather Executive Chair,Corporate,Furniture,Chairs,West,90036,Los Angeles,California,1684.752,6,210.594
US-2021-728992,2021-11-24,Sung Pak,Logitech,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,Corporate,Technology,Accessories,West,90036,Los Angeles,California,559.92,8,190.3728
US-2021-608397,2021-11-24,Sung Pak,Plantronics,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Corporate,Technology,Accessories,West,90036,Los Angeles,California,659.9,2,217.767
US-2021-918671,2021-11-24,Clay Rozendal,Other,"Elite 5"" Scissors",Home Office,Office Supplies,Supplies,West,98006,Bellevue,Washington,25.35,3,7.605
US-2021-128874,2021-11-25,Cindy Stewart,GBC,GBC Ibimaster 500 Manual ProClick Binding System,Consumer,Office Supplies,Binders,East,43130,Lancaster,Ohio,456.588,2,-304.392
US-2021-446498,2021-11-25,Cindy Stewart,NETGEAR,NETGEAR RangeMax WNR1000 Wireless Router,Consumer,Technology,Accessories,East,43130,Lancaster,Ohio,59.976,3,11.9952
US-2021-976873,2021-11-25,Cindy Stewart,Cubify,Cubify CubeX 3D Printer Double Head Print,Consumer,Technology,Machines,East,43130,Lancaster,Ohio,4499.985,5,-6599.978
US-2021-795284,2021-11-25,Mark Hamilton,Other,"Padded Folding Chairs, Black, 4/Carton",Consumer,Furniture,Chairs,West,90032,Los Angeles,California,194.352,3,19.4352
US-2021-795896,2021-11-25,Emily Phan,OtterBox,OtterBox Defender Series Case - Samsung Galaxy S4,Consumer,Technology,Phones,South,72401,Jonesboro,Arkansas,59.98,2,17.994
US-2021-190587,2021-11-25,Jay Kimmel,Sterilite,Sterilite Officeware Hinged File Box,Consumer,Office Supplies,Storage,South,35810,Huntsville,Alabama,73.36,7,19.8072
US-2021-871379,2021-11-25,Barry Pond,Fellowes,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Corporate,Office Supplies,Storage,East,7060,Plainfield,New Jersey,563.4,4,67.608
US-2021-509821,2021-11-25,Barry Pond,Other,Konica Minolta magicolor 1690MF Multifunction Printer,Corporate,Technology,Machines,East,7060,Plainfield,New Jersey,319.92,8,118.3704
US-2021-946081,2021-11-25,Heather Jas,Other,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Home Office,Office Supplies,Paper,South,32216,Jacksonville,Florida,5.08,1,1.651
US-2021-541762,2021-11-25,Brenda Bowman,Chromcraft,Chromcraft Round Conference Tables,Corporate,Furniture,Tables,Central,49201,Jackson,Michigan,1568.61,9,329.4081
US-2021-978112,2021-11-25,Brenda Bowman,Wilson Jones,Wilson Jones International Size A4 Ring Binders,Corporate,Office Supplies,Binders,Central,49201,Jackson,Michigan,17.3,1,8.304
US-2021-211706,2021-11-25,Brenda Bowman,Memorex,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Corporate,Technology,Accessories,Central,49201,Jackson,Michigan,160.0,8,62.4
US-2021-580036,2021-11-26,George Ashbrook,Dixon,DIXON Ticonderoga Erasable Checking Pencils,Consumer,Office Supplies,Art,Central,79907,El Paso,Texas,17.856,4,4.2408
US-2021-732921,2021-11-26,Maribeth Schnelling,DMI,DMI Eclipse Executive Suite Bookcases,Consumer,Furniture,Bookcases,West,90045,Los Angeles,California,3406.664,8,160.3136
US-2021-758564,2021-11-26,Maribeth Schnelling,GE,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Consumer,Furniture,Furnishings,West,90045,Los Angeles,California,595.38,6,297.69
US-2021-127777,2021-11-26,Maribeth Schnelling,Belkin,Belkin F9S820V06 8 Outlet Surge,Consumer,Office Supplies,Appliances,West,90045,Los Angeles,California,64.96,2,19.488
US-2021-833172,2021-11-26,Maribeth Schnelling,Newell,Newell 31,Consumer,Office Supplies,Art,West,90045,Los Angeles,California,37.17,9,10.4076
US-2021-181842,2021-11-26,Carol Triggs,Mitel,Mitel MiVoice 5330e IP Phone,Consumer,Technology,Phones,East,19134,Philadelphia,Pennsylvania,494.982,3,-115.4958
US-2021-495784,2021-11-26,Tamara Chand,Newell,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Corporate,Office Supplies,Binders,West,98105,Seattle,Washington,7.312,2,2.5592
US-2021-850794,2021-11-26,Dean Katz,Bevis,"Bevis Oval Conference Table, Walnut",Corporate,Furniture,Tables,East,10011,New York City,New York,313.176,2,-120.0508
US-2021-785457,2021-11-26,Mark Cousins,Other,Surelock Post Binders,Corporate,Office Supplies,Binders,South,36608,Mobile,Alabama,91.68,3,45.84
US-2021-125704,2021-11-26,Mark Cousins,Wilson Jones,Wilson Jones DublLock D-Ring Binders,Corporate,Office Supplies,Binders,South,36608,Mobile,Alabama,33.75,5,16.875
US-2021-912081,2021-11-26,Mark Cousins,Easy-staple paper,Easy-staple paper,Corporate,Office Supplies,Paper,South,36608,Mobile,Alabama,70.98,7,34.7802
US-2021-209180,2021-11-26,Mark Cousins,Hewlett-Packard,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,Corporate,Technology,Machines,South,36608,Mobile,Alabama,3040.0,8,1459.2
US-2021-150556,2021-11-26,Cynthia Delaney,Xerox,Xerox 1959,Home Office,Office Supplies,Paper,East,6484,Shelton,Connecticut,13.36,2,6.4128
US-2021-464504,2021-11-26,Cynthia Delaney,Other,Micropad Numeric Keypads,Home Office,Technology,Accessories,East,6484,Shelton,Connecticut,59.97,3,14.9925
US-2021-367623,2021-11-26,Eric Hoffmann,Other,Binding Machine Supplies,Consumer,Office Supplies,Binders,East,19120,Philadelphia,Pennsylvania,78.759,9,-57.7566
US-2021-866876,2021-11-26,Pete Armstrong,Other,Zipper Ring Binder Pockets,Home Office,Office Supplies,Binders,South,33142,Miami,Florida,3.744,4,-2.6208
US-2021-694813,2021-11-27,Herbert Flentye,KI,KI Adjustable-Height Table,Consumer,Furniture,Tables,South,33311,Fort Lauderdale,Florida,331.023,7,-114.3534
US-2021-495034,2021-11-27,Herbert Flentye,Other,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Consumer,Technology,Phones,South,33311,Fort Lauderdale,Florida,116.76,1,14.595
US-2021-639097,2021-11-27,Chris McAfee,Eldon,Eldon Simplefile Box Office,Consumer,Office Supplies,Storage,West,85023,Phoenix,Arizona,39.808,4,3.9808
US-2021-462947,2021-11-27,Cassandra Brandow,Newell,Newell 324,Consumer,Office Supplies,Art,East,7017,East Orange,New Jersey,34.65,3,9.702
US-2021-831685,2021-11-27,Cassandra Brandow,GBC,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Consumer,Office Supplies,Binders,East,7017,East Orange,New Jersey,79.95,5,38.376
US-2021-176837,2021-11-27,Cassandra Brandow,Xerox,Xerox 1945,Consumer,Office Supplies,Paper,East,7017,East Orange,New Jersey,204.95,5,100.4255
US-2021-756398,2021-11-27,Cassandra Brandow,Xerox,Xerox 215,Consumer,Office Supplies,Paper,East,7017,East Orange,New Jersey,25.92,4,12.4416
US-2021-993802,2021-11-27,Greg Guthrie,SAFCO,"SAFCO Commercial Wire Shelving, 72h",Corporate,Office Supplies,Storage,Central,60623,Chicago,Illinois,97.984,2,-24.496
US-2021-569764,2021-11-27,Greg Guthrie,Memorex,Memorex Micro Travel Drive 8 GB,Corporate,Technology,Accessories,Central,60623,Chicago,Illinois,62.4,6,19.5
US-2021-836279,2021-11-27,Rob Williams,Ibico,Ibico Plastic Spiral Binding Combs,Corporate,Office Supplies,Binders,Central,66212,Overland Park,Kansas,152.0,5,69.92
US-2021-178779,2021-11-27,Rob Williams,Verbatim,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",Corporate,Technology,Accessories,Central,66212,Overland Park,Kansas,34.95,5,15.378
US-2021-114388,2021-11-27,Craig Carreira,Motorola,Motorola Moto X,Consumer,Technology,Phones,West,85254,Scottsdale,Arizona,271.992,1,23.7993
US-2021-700942,2021-11-27,Pamela Coakley,Ultra,Ultra Door Pull Handle,Corporate,Furniture,Furnishings,East,7090,Westfield,New Jersey,31.56,3,10.4148
US-2021-530041,2021-11-27,Victoria Brennan,Euro Pro,Euro-Pro Shark Turbo Vacuum,Corporate,Office Supplies,Appliances,Central,48146,Lincoln Park,Michigan,167.292,6,29.7408
